party,post_id,shares,likes,total_interactions,ad_group
CSU,81386795687_10156978579330688,2,123,147,not sponsored
CSU,81386795687_10156976809030688,162,697,1183,not sponsored
FDP,21289227249_10157233660647250,31,221,280,high
FDP,21289227249_10157220361347250,20,210,279,high
FDP,21289227249_10157217835277250,28,187,245,high
FDP,21289227249_10157216745632250,486,517,1411,high
FDP,21289227249_653784435091997,42,166,264,not sponsored
FDP,21289227249_10157197226532250,50,266,389,high
FDP,21289227249_10157192350902250,66,766,976,not sponsored
FDP,21289227249_10157290315002250,109,1043,1253,not sponsored
FDP,21289227249_886807205004254,66,306,555,not sponsored
FDP,21289227249_10157281109657250,166,741,1023,not sponsored
FDP,21289227249_10157297839942250,38,214,327,not sponsored
FDP,21289227249_10157295406492250,51,339,437,not sponsored
FDP,21289227249_10157290959577250,22,281,338,not sponsored
FDP,21289227249_10157295124857250,10,315,382,not sponsored
FDP,21289227249_417519752137643,14,180,328,not sponsored
FDP,21289227249_10157285301727250,24,875,995,not sponsored
FDP,21289227249_10157292727192250,80,1039,1281,not sponsored
FDP,21289227249_10157166360562250,15,136,191,low
FDP,21289227249_10157287735992250,326,1490,2012,not sponsored
FDP,21289227249_607778046410130,42,678,1117,not sponsored
FDP,21289227249_10157278290937250,165,2219,2719,not sponsored
FDP,21289227249_10157281104677250,88,653,847,not sponsored
FDP,21289227249_10157283325292250,101,1429,1680,not sponsored
FDP,21289227249_10157282901347250,18,333,399,not sponsored
FDP,21289227249_389970371603541,16,146,235,not sponsored
FDP,21289227249_10157280792932250,20,264,321,not sponsored
FDP,21289227249_10157278040387250,56,396,497,not sponsored
FDP,21289227249_10157275791027250,178,1294,1715,not sponsored
FDP,10157280016127250:9:0,138,266,443,not sponsored
FDP,21289227249_10157278259117250,24,240,302,not sponsored
FDP,21289227249_10157278230852250,28,191,246,not sponsored
FDP,21289227249_408741453308091,34,199,354,not sponsored
FDP,21289227249_10157275099797250,92,628,807,not sponsored
FDP,21289227249_10157275472242250,14,124,158,not sponsored
FDP,21289227249_10157270142537250,162,783,1083,high
FDP,21289227249_10157277746877250,292,1469,2025,not sponsored
FDP,21289227249_10157275279357250,420,796,2004,high
FDP,21289227249_10157273443267250,167,865,1137,not sponsored
FDP,21289227249_10157270034022250,141,486,805,high
FDP,21289227249_10157270837162250,74,760,995,high
FDP,21289227249_10157273196987250,62,212,314,high
FDP,21289227249_10157265966702250,34,244,361,high
FDP,21289227249_10157268891992250,80,592,780,not sponsored
FDP,21289227249_10157260365312250,20,98,127,not sponsored
FDP,21289227249_10157138646767250,0,36,51,not sponsored
FDP,21289227249_10157260155287250,3,25,35,not sponsored
FDP,21289227249_10157265200127250,40,429,640,high
FDP,21289227249_10157272911202250,7,55,83,middle
FDP,21289227249_10157262474967250,3,39,47,not sponsored
FDP,21289227249_10157272368092250,129,1316,1697,high
FDP,21289227249_10157271563972250,49,336,472,middle
FDP,21289227249_10157257637047250,237,939,1574,high
FDP,21289227249_10157259899242250,77,980,1166,high
FDP,21289227249_10157267633022250,154,1166,1498,high
FDP,21289227249_10157264854882250,406,1410,2421,high
FDP,21289227249_10157131141937250,33,264,347,not sponsored
FDP,21289227249_10157254900102250,4,46,59,low
FDP,21289227249_10157262424417250,29,261,326,high
FDP,21289227249_10157268587432250,123,683,900,high
FDP,21289227249_10157259218447250,34,336,443,high
FDP,21289227249_10157267835542250,110,800,1088,middle
FDP,21289227249_10157252624967250,42,86,202,high
FDP,21289227249_10157128621042250,15,146,205,not sponsored
FDP,21289227249_10157256953002250,455,632,1424,high
FDP,21289227249_10157259595707250,19,87,121,low
FDP,21289227249_10157254703387250,46,513,707,high
FDP,21289227249_10157262504162250,6,22,34,low
FDP,21289227249_2281221305254292,6,58,132,not sponsored
FDP,21289227249_10157261958407250,11,61,106,high
FDP,21289227249_10157255248217250,22,296,386,high
FDP,21289227249_10157262162632250,18,99,144,high
FDP,21289227249_10157261834422250,29,395,540,high
FDP,21289227249_337005703669613,18,145,210,not sponsored
FDP,21289227249_10157253200787250,3,42,52,not sponsored
FDP,21289227249_2378544782369439,16,110,202,not sponsored
FDP,21289227249_10157257326977250,30,398,481,high
FDP,21289227249_10157258459872250,23,259,388,high
FDP,21289227249_10157245269217250,12,121,156,high
FDP,21289227249_10157250928977250,16,90,136,not sponsored
FDP,21289227249_10157245308742250,36,379,484,high
FDP,21289227249_10157250561532250,7,66,83,not sponsored
FDP,21289227249_10157250014722250,39,330,450,high
FDP,21289227249_10157243408277250,25,158,214,high
FDP,21289227249_10157243142022250,37,221,297,high
FDP,21289227249_1816195908484243,82,144,294,not sponsored
FDP,21289227249_10157254374452250,16,151,192,high
FDP,21289227249_10157241902312250,27,248,362,high
FDP,21289227249_1070712346445266,11,70,104,not sponsored
FDP,21289227249_10157247747142250,9,37,62,high
FDP,21289227249_10157236373242250,59,270,358,high
FDP,21289227249_10157247651962250,50,498,633,high
FDP,21289227249_10157237344307250,16,166,215,high
FDP,21289227249_10157252117957250,20,189,296,high
FDP,21289227249_10157239303597250,31,121,210,high
FDP,21289227249_563196247538654,21,96,192,not sponsored
FDP,21289227249_10157239001522250,8,77,112,high
FDP,21289227249_10157252451497250,12,136,195,high
FDP,21289227249_10157234748582250,28,179,394,high
FDP,21289227249_10157247684262250,23,173,233,high
FDP,21289227249_10157241565942250,11,31,62,middle
FDP,21289227249_10157241545472250,85,761,1039,high
FDP,21289227249_10157234690232250,10,131,158,not sponsored
FDP,21289227249_10157243963617250,13,113,149,high
FDP,21289227249_10157234212322250,75,640,788,high
FDP,21289227249_10157235004207250,16,190,249,high
FDP,21289227249_10157239632402250,26,253,338,high
FDP,21289227249_10157238629707250,10,60,85,not sponsored
FDP,21289227249_10157229194002250,8,45,65,low
FDP,21289227249_10157237012462250,9,91,118,high
FDP,21289227249_10157089219927250,327,2523,3290,not sponsored
FDP,21289227249_10157228580587250,25,163,205,high
FDP,21289227249_10157221991072250,41,422,522,high
FDP,21289227249_10157236608362250,413,2169,2854,high
FDP,21289227249_10157222876797250,13,129,162,high
FDP,21289227249_10157222240492250,13,49,80,not sponsored
FDP,21289227249_10157231461782250,11,50,79,middle
FDP,21289227249_10157217748442250,591,1057,2113,high
FDP,21289227249_10157225388112250,21,268,339,high
FDP,21289227249_10157229094207250,50,380,524,high
FDP,21289227249_10157228538842250,14,188,232,high
FDP,21289227249_10157211498672250,9,254,287,not sponsored
FDP,21289227249_10157226358367250,8,245,284,high
FDP,21289227249_10157225595102250,41,348,445,high
FDP,21289227249_819202435111226,13,117,214,not sponsored
FDP,21289227249_10157206167007250,98,581,852,middle
FDP,21289227249_10157205627667250,73,773,953,low
FDP,21289227249_10157210896877250,110,589,779,high
FDP,21289227249_10157202779257250,109,627,884,high
FDP,21289227249_10157228437562250,87,657,890,not sponsored
FDP,21289227249_10157217686652250,63,722,904,high
FDP,21289227249_10157214825702250,18,221,278,high
FDP,21289227249_10157197870087250,45,297,434,high
FDP,21289227249_10157202561572250,45,311,403,high
FDP,21289227249_10157200629592250,14,156,222,high
FDP,21289227249_10157211563012250,89,258,911,high
FDP,21289227249_10157222582292250,237,2356,2953,high
FDP,21289227249_1099115710295144,43,179,336,not sponsored
FDP,21289227249_1953154074788895,153,575,1217,not sponsored
FDP,21289227249_10157206075677250,108,2193,2610,low
FDP,21289227249_10157214598217250,65,382,887,high
FDP,21289227249_10157192254987250,21,48,89,low
FDP,21289227249_10157207642287250,15,70,92,not sponsored
FDP,21289227249_10157208851582250,55,380,497,not sponsored
FDP,21289227249_10157205001752250,21,275,334,middle
FDP,21289227249_2081004538858949,67,360,609,not sponsored
FDP,21289227249_10157200279612250,64,363,582,middle
FDP,21289227249_10157207833437250,73,298,433,high
FDP,21289227249_425430964954476,15,223,304,middle
FDP,21289227249_10157206394077250,76,1276,1537,not sponsored
FDP,21289227249_10157215002602250,22,175,232,high
FDP,21289227249_10157183443897250,111,45,171,middle
FDP,21289227249_10157203043122250,22,108,142,high
FDP,21289227249_10157178690237250,248,1863,2555,not sponsored
FDP,21289227249_349898195664843,0,0,0,not sponsored
FDP,21289227249_10157203371872250,29,240,338,high
FDP,21289227249_10157200904847250,20,34,73,low
FDP,21289227249_10157211381377250,19,210,259,not sponsored
FDP,21289227249_10157182907452250,75,674,891,not sponsored
FDP,21289227249_10157208570007250,358,689,1201,middle
FDP,21289227249_1064124750463179,45,545,665,middle
FDP,21289227249_10157208318797250,44,614,796,high
FDP,21289227249_10157185890282250,65,129,218,not sponsored
FDP,21289227249_10157197612347250,73,750,994,high
FDP,21289227249_10157185914082250,30,193,268,not sponsored
FDP,21289227249_10157175933927250,98,645,832,not sponsored
FDP,21289227249_387571072088865,0,0,0,not sponsored
FDP,21289227249_844041872609407,0,0,0,not sponsored
FDP,21289227249_645931749162918,0,0,0,not sponsored
FDP,21289227249_10157185852027250,23,68,114,high
FDP,21289227249_2810009705690946,0,0,0,not sponsored
FDP,21289227249_10157178036132250,143,258,492,not sponsored
FDP,21289227249_283667755916576,0,0,0,not sponsored
FDP,21289227249_620511035040505,0,0,0,not sponsored
FDP,21289227249_10157177709832250,25,212,306,high
FDP,21289227249_10157169051452250,223,3165,3891,high
FDP,21289227249_10157166819352250,39,154,247,not sponsored
FDP,21289227249_315090582492742,0,0,0,not sponsored
FDP,21289227249_10157183191507250,30,167,280,high
FDP,21289227249_10157175770457250,79,222,335,high
FDP,21289227249_10157175285237250,127,1120,1460,high
FDP,21289227249_643353936077036,0,0,0,not sponsored
FDP,21289227249_10157163489852250,46,293,498,high
FDP,21289227249_10157163990222250,444,1856,2592,high
FDP,21289227249_10157169558667250,28,385,452,low
FDP,21289227249_2289947774390426,26,84,134,not sponsored
FDP,21289227249_10157172956107250,230,1084,1427,not sponsored
FDP,21289227249_10157161436247250,105,889,1215,not sponsored
FDP,21289227249_10157148107292250,77,230,351,not sponsored
FDP,21289227249_10157180433777250,26,447,525,not sponsored
FDP,21289227249_309318493070702,0,0,0,not sponsored
FDP,21289227249_10157172213177250,22,54,179,high
FDP,21289227249_10157155819307250,235,2071,2538,not sponsored
FDP,21289227249_10157155518047250,74,575,702,high
FDP,21289227249_588520401652103,0,0,0,not sponsored
FDP,21289227249_10157147264357250,26,281,361,not sponsored
FDP,21289227249_10157176093272250,44,162,249,high
FDP,21289227249_10157158814627250,35,381,515,high
FDP,21289227249_269543967123733,0,0,0,not sponsored
FDP,21289227249_10157281097917250,330,1153,1701,not sponsored
FDP,21289227249_274589296752852,21,196,312,not sponsored
FDP,21289227249_10157144796712250,8,77,173,not sponsored
FDP,21289227249_10157150279022250,13,128,178,not sponsored
FDP,21289227249_10157147921242250,14,80,113,not sponsored
FDP,21289227249_10157152521297250,72,643,779,not sponsored
FDP,21289227249_10157133224637250,125,1029,1281,not sponsored
FDP,21289227249_10157158139342250,75,552,684,not sponsored
FDP,21289227249_10157147594252250,31,336,422,not sponsored
FDP,21289227249_10157140469327250,281,602,1151,not sponsored
FDP,21289227249_10157128901667250,14,154,204,high
FDP,21289227249_10157135552787250,90,318,483,low
FDP,21289227249_10157147692407250,9,74,95,not sponsored
FDP,21289227249_2208974316082771,10,72,112,not sponsored
FDP,21289227249_10157142579807250,3,30,49,not sponsored
FDP,21289227249_10157135828147250,42,621,724,not sponsored
FDP,21289227249_10157128392327250,55,408,585,not sponsored
FDP,21289227249_10157145114457250,20,208,294,not sponsored
FDP,21289227249_10157131450227250,49,291,488,not sponsored
FDP,21289227249_10157142922757250,13,217,296,not sponsored
FDP,21289227249_10157121932812250,166,2192,2683,low
FDP,21289227249_10157122461972250,37,705,841,high
FDP,21289227249_10157126969157250,70,285,485,not sponsored
FDP,21289227249_10157126858107250,12,156,194,not sponsored
FDP,21289227249_10157131345162250,26,238,314,not sponsored
FDP,21289227249_10157116437272250,75,198,308,not sponsored
FDP,21289227249_10157124490122250,124,708,1049,middle
FDP,21289227249_10157124403517250,46,636,942,not sponsored
FDP,21289227249_10157126637667250,90,379,702,not sponsored
FDP,21289227249_10157109078087250,63,165,269,not sponsored
FDP,21289227249_268137030791358,38,174,321,not sponsored
FDP,21289227249_10157124147027250,59,445,599,middle
FDP,21289227249_10157100502077250,92,821,1016,not sponsored
FDP,21289227249_10157106358457250,179,916,1231,not sponsored
FDP,21289227249_10157113441052250,51,316,475,low
FDP,21289227249_10157259849302250,23,246,319,high
FDP,21289227249_10157115766277250,107,478,637,not sponsored
FDP,21289227249_10157115834467250,14,256,338,not sponsored
FDP,21289227249_10157108589452250,355,580,1123,middle
FDP,21289227249_10157117736772250,6,84,98,not sponsored
FDP,21289227249_10157099641327250,45,367,495,not sponsored
FDP,21289227249_10157099537737250,33,316,400,not sponsored
FDP,21289227249_10157115338572250,7,134,176,not sponsored
FDP,21289227249_10157111886027250,53,302,393,not sponsored
FDP,21289227249_10157113156792250,18,102,132,not sponsored
FDP,21289227249_10157111622757250,23,87,127,not sponsored
FDP,21289227249_10157111108582250,54,513,703,not sponsored
FDP,21289227249_10157113813447250,23,64,103,not sponsored
FDP,21289227249_10157095710102250,22,307,374,low
FDP,21289227249_10157113123632250,4,26,31,not sponsored
FDP,21289227249_10157107265082250,19,84,124,not sponsored
FDP,21289227249_10157086814247250,39,421,585,not sponsored
FDP,21289227249_10157091788282250,108,874,1133,not sponsored
FDP,21289227249_10157094142477250,25,120,186,not sponsored
FDP,21289227249_10157106339847250,31,213,378,not sponsored
FDP,21289227249_10157097631777250,65,701,1053,high
FDP,21289227249_10157104096892250,16,230,372,not sponsored
FDP,21289227249_10157099911437250,21,149,185,not sponsored
FDP,21289227249_10157098277627250,31,211,313,not sponsored
FDP,21289227249_10157082462727250,59,417,686,high
FDP,21289227249_10157096230857250,25,82,143,not sponsored
FDP,21289227249_10157245301352250,11,57,93,high
FDP,21289227249_1217493038404803,20,139,253,not sponsored
FDP,21289227249_10157093822282250,33,197,272,low
FDP,21289227249_10157084625592250,97,166,329,not sponsored
FDP,21289227249_10157076092602250,76,701,877,low
FDP,21289227249_10157243478727250,6,37,78,middle
FDP,21289227249_10157071396022250,21,136,164,not sponsored
FDP,21289227249_10157070976937250,246,1280,1711,not sponsored
FDP,21289227249_10157076528727250,40,350,535,not sponsored
FDP,21289227249_10157080225397250,23,261,384,not sponsored
FDP,21289227249_10157078165112250,220,269,959,not sponsored
FDP,21289227249_10157075851107250,403,1897,2632,low
FDP,21289227249_10157080668312250,99,666,885,not sponsored
FDP,21289227249_10157071834157250,50,279,369,not sponsored
FDP,21289227249_10157069145007250,16,193,256,not sponsored
FDP,21289227249_10157068726707250,95,493,773,not sponsored
FDP,21289227249_10157078373002250,106,289,735,not sponsored
FDP,241400009229424_2183625105006895,27,47,86,not sponsored
FDP,241400009229424_2190780900957982,10,45,61,not sponsored
FDP,241400009229424_184066319176230,5,6,13,not sponsored
FDP,241400009229424_2183859164983489,20,276,356,not sponsored
FDP,241400009229424_2176991945670211,23,59,149,middle
FDP,241400009229424_2183659891670083,28,119,189,not sponsored
FDP,241400009229424_2182493515120054,12,57,166,not sponsored
FDP,241400009229424_2173207372715335,1,10,12,not sponsored
FDP,241400009229424_2182353295134076,4,16,22,not sponsored
FDP,241400009229424_2183804341655638,5,12,19,not sponsored
FDP,241400009229424_2180588545310551,43,122,220,not sponsored
FDP,241400009229424_2182075541828518,9,47,72,low
FDP,241400009229424_2180480845321321,9,60,95,high
FDP,241400009229424_2178814128821326,17,82,148,low
FDP,241400009229424_2177410248961714,25,68,130,low
FDP,241400009229424_488180378591701,2,13,20,not sponsored
FDP,241400009229424_2170901282945944,30,95,163,low
FDP,241400009229424_2171047346264671,10,29,40,not sponsored
